Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
0.751718,Buniki_42069,Tick,0,0,0,0,127800,128000,0,0,0,OK
0.751718,QuantumGraviton_119372,Tick,0,3,-3,3,127800,128000,-38,-562,38,OK
0.751718,O1_204032,Tick,0,0,0,0,127800,128000,0,0,0,OK
0.751718,Bloomburglars_314159,Tick,20,10,10,-10,127800,128000,384,-1384,-3384,OK
0.751718,HertaVernello_1,Tick,20,0,20,-20,127800,128000,512,488,-3512,OK
1.050405,Fibar_91810,Tick,0,0,0,0,127900,128000,0,0,0,OK
1.050405,StKizziesMiddleSchool_697346,Tick,0,0,0,0,127900,128000,0,0,0,OK
1.050405,Galactus_22625,Tick,0,12,-12,1,127900,128000,-154,1405654,-1146,OK
1.050405,Buniki_42069,Tick,0,0,0,0,127900,128000,0,0,0,OK
1.050405,QuantumGraviton_119372,Tick,0,3,-3,3,127900,128000,-38,-562,-262,OK
1.050405,O1_204032,Tick,0,0,0,0,127900,128000,0,0,0,OK
1.050405,Bloomburglars_314159,Tick,27,10,17,-17,127900,128000,294,-1294,-2994,OK
1.050405,HertaVernello_1,Tick,20,0,20,-20,127900,128000,512,488,-1512,OK
1.246525,Fibar_91810,Tick,0,0,0,0,127700,128400,0,0,0,OK
1.246525,StKizziesMiddleSchool_697346,Tick,0,0,0,0,127700,128400,0,0,0,OK
1.246525,Galactus_22625,Tick,35,12,23,2,127700,128400,-601,-3191499,13901,OK
1.246525,Buniki_42069,Tick,0,0,0,0,127700,128400,0,0,0,OK
1.246525,QuantumGraviton_119372,Tick,3,3,0,0,127700,128400,-76,976,976,OK
1.246525,O1_204032,Tick,0,0,0,0,127700,128400,0,0,0,OK
1.246525,Bloomburglars_314159,Tick,27,20,7,-7,127700,128400,166,-2166,-3566,OK
1.246525,HertaVernello_1,Tick,30,0,30,-30,127700,128400,768,232,-5768,OK
1.470923,Fibar_91810,Tick,0,0,0,0,128000,128400,0,0,0,OK
1.470923,StKizziesMiddleSchool_697346,Tick,0,0,0,0,128000,128400,0,0,0,OK
1.470923,Galactus_22625,Tick,35,84,-49,1,128000,128400,-1523,6153623,223,OK
1.470923,Buniki_42069,Tick,52,0,52,-52,128000,128400,1331,9069,-1331,OK
1.470923,QuantumGraviton_119372,Tick,3,3,0,0,128000,128400,-76,976,976,OK
1.470923,O1_204032,Tick,0,0,0,0,128000,128400,0,0,0,OK
1.470923,Bloomburglars_314159,Tick,37,20,17,-17,128000,128400,422,-422,-3822,OK
1.470923,HertaVernello_1,Tick,40,0,40,-40,128000,128400,1024,1976,-6024,OK
1.711828,Fibar_91810,Tick,0,0,0,0,128200,128400,0,0,0,OK
1.711828,StKizziesMiddleSchool_697346,Tick,0,0,0,0,128200,128400,0,0,0,OK
1.711828,Galactus_22625,Tick,35,84,-49,2,128200,128400,-1523,6025123,123,OK
1.711828,Buniki_42069,Tick,52,0,52,-52,128200,128400,1331,9069,-1331,OK
1.711828,QuantumGraviton_119372,Tick,3,5,-2,2,128200,128400,-102,402,802,OK
1.711828,O1_204032,Tick,0,0,0,0,128200,128400,0,0,0,OK
1.711828,Bloomburglars_314159,Tick,37,20,17,-17,128200,128400,422,-422,-3822,OK
1.711828,HertaVernello_1,Tick,42,0,42,-42,128200,128400,1075,1925,-6475,OK
2.030710,Fibar_91810,Tick,0,0,0,0,128900,128200,0,0,0,OK
2.030710,StKizziesMiddleSchool_697346,Tick,0,0,0,0,128900,128200,0,0,0,OK
2.030710,Galactus_22625,Tick,45,84,-39,3,128900,128200,-1651,4613851,-9149,OK
2.030710,Buniki_42069,Tick,52,0,52,-52,128900,128200,1331,9069,19469,OK
2.030710,QuantumGraviton_119372,Tick,3,5,-2,2,128900,128200,-102,402,2,OK
2.030710,O1_204032,Tick,0,0,0,0,128900,128200,0,0,0,OK
2.030710,Bloomburglars_314159,Tick,37,30,7,-7,128900,128200,679,-1679,-279,OK
2.030710,HertaVernello_1,Tick,42,0,42,-42,128900,128200,1075,1925,10325,OK
2.234323,Fibar_91810,Tick,0,0,0,0,128300,128200,0,0,0,OK
2.234323,StKizziesMiddleSchool_697346,Tick,0,0,0,0,128300,128200,0,0,0,OK
2.234323,Galactus_22625,Tick,45,84,-39,4,128300,128200,-1651,4485551,-5349,OK
2.234323,Buniki_42069,Tick,52,0,52,-52,128300,128200,1331,9069,14269,OK
2.234323,QuantumGraviton_119372,Tick,6,5,1,-1,128300,128200,-140,-160,-60,OK
2.234323,O1_204032,Tick,0,0,0,0,128300,128200,0,0,0,OK
2.234323,Bloomburglars_314159,Tick,37,30,7,-7,128300,128200,679,-1679,-979,OK
2.234323,HertaVernello_1,Tick,42,3,39,-39,128300,128200,1152,1848,5748,OK
2.507938,Fibar_91810,Tick,0,0,0,0,128700,128200,0,0,0,OK
2.507938,StKizziesMiddleSchool_697346,Tick,0,0,0,0,128700,128200,0,0,0,OK
2.507938,Galactus_22625,Tick,45,111,-66,5,128700,128200,-1998,7832398,-1002,OK
2.507938,Buniki_42069,Tick,52,0,52,-52,128700,128200,1331,9069,19469,OK
2.507938,QuantumGraviton_119372,Tick,6,5,1,-1,128700,128200,-140,-160,40,OK
2.507938,O1_204032,Tick,0,0,0,0,128700,128200,0,0,0,OK
2.507938,Bloomburglars_314159,Tick,37,40,-3,3,128700,128200,551,-7551,-8151,OK
2.507938,HertaVernello_1,Tick,42,3,39,-39,128700,128200,1152,1848,9648,OK
2.790028,Fibar_91810,Tick,0,0,0,0,128700,128200,0,0,0,OK
2.790028,StKizziesMiddleSchool_697346,Tick,0,0,0,0,128700,128200,0,0,0,OK
2.790028,Galactus_22625,Tick,45,111,-66,6,128700,128200,-1998,7703498,-1702,OK
2.790028,Buniki_42069,Tick,52,0,52,-52,128700,128200,1331,9069,19469,OK
2.790028,QuantumGraviton_119372,Tick,6,8,-2,2,128700,128200,-179,-721,-1121,OK
2.790028,O1_204032,Tick,0,0,0,0,128700,128200,0,0,0,OK
2.790028,Bloomburglars_314159,Tick,40,40,0,0,128700,128200,628,-7928,-7928,OK
2.790028,HertaVernello_1,Tick,42,3,39,-39,128700,128200,1152,1848,9648,OK
2.953541,Fibar_91810,Tick,0,0,0,0,128900,129100,0,0,0,OK
2.953541,StKizziesMiddleSchool_697346,Tick,0,0,0,0,128900,129100,0,0,0,OK
2.953541,Galactus_22625,Tick,45,145,-100,7,128900,129100,-2436,11957236,-29064,OK
2.953541,Buniki_42069,Tick,61,0,61,-61,128900,129100,1563,10637,-1563,OK
2.953541,QuantumGraviton_119372,Tick,11,8,3,-3,128900,129100,-50,150,-450,OK
2.953541,O1_204032,Tick,0,0,0,0,128900,129100,0,0,0,OK
2.953541,Bloomburglars_314159,Tick,50,40,10,-10,128900,129100,886,-6186,-8186,OK
2.953541,HertaVernello_1,Tick,52,3,49,-49,128900,129100,1410,3590,-6210,OK
3.216702,Fibar_91810,Tick,0,0,0,0,128900,129000,0,0,0,OK
3.216702,StKizziesMiddleSchool_697346,Tick,0,0,0,0,128900,129000,0,0,0,OK
3.216702,Galactus_22625,Tick,45,145,-100,8,128900,129000,-2436,11828136,-29864,OK
3.216702,Buniki_42069,Tick,61,0,61,-61,128900,129000,1563,10637,4537,OK
3.216702,QuantumGraviton_119372,Tick,11,8,3,-3,128900,129000,-50,150,-150,OK
3.216702,O1_204032,Tick,0,0,0,0,128900,129000,0,0,0,OK
3.216702,Bloomburglars_314159,Tick,50,40,10,-10,128900,129000,886,-6186,-7186,OK
3.216702,HertaVernello_1,Tick,52,3,49,-49,128900,129000,1410,3590,-1310,OK
3.525956,Fibar_91810,Tick,0,0,0,0,129000,129100,0,0,0,OK
3.525956,StKizziesMiddleSchool_697346,Tick,0,0,0,0,129000,129100,0,0,0,OK
3.525956,Galactus_22625,Tick,117,145,-28,9,129000,129100,-2901,2404401,-45699,OK
3.525956,Buniki_42069,Tick,61,0,61,-61,129000,129100,1563,10637,4537,OK
3.525956,QuantumGraviton_119372,Tick,14,10,4,-4,129000,129100,-115,-185,-585,OK
3.525956,O1_204032,Tick,0,0,0,0,129000,129100,0,0,0,OK
3.525956,Bloomburglars_314159,Tick,50,54,-4,4,129000,129100,860,-5060,-4660,OK
3.525956,HertaVernello_1,Tick,52,62,-10,10,129000,129100,2933,7967,8967,OK
3.780366,Fibar_91810,Tick,0,0,0,0,128900,128900,0,0,0,OK
3.780366,StKizziesMiddleSchool_697346,Tick,0,0,0,0,128900,128900,0,0,0,OK
3.780366,Galactus_22625,Tick,117,145,-28,10,128900,128900,-2901,2275201,-44999,OK
3.780366,Buniki_42069,Tick,61,0,61,-61,128900,128900,1563,10637,10637,OK
3.780366,QuantumGraviton_119372,Tick,17,10,7,-7,128900,128900,-38,338,338,OK
3.780366,O1_204032,Tick,0,0,0,0,128900,128900,0,0,0,OK
3.780366,Bloomburglars_314159,Tick,60,60,0,0,128900,128900,1040,-5040,-5040,OK
3.780366,HertaVernello_1,Tick,72,62,10,-10,128900,128900,3449,11451,11451,OK
3.952288,Fibar_91810,Tick,0,0,0,0,128900,128700,0,0,0,OK
3.952288,StKizziesMiddleSchool_697346,Tick,0,0,0,0,128900,128700,0,0,0,OK
3.952288,Galactus_22625,Tick,117,145,-28,11,128900,128700,-2901,2146301,-47199,OK
3.952288,Buniki_42069,Tick,61,0,61,-61,128900,128700,1563,10637,22837,OK
3.952288,QuantumGraviton_119372,Tick,17,10,7,-7,128900,128700,-38,338,1738,OK
3.952288,O1_204032,Tick,0,0,0,0,128900,128700,0,0,0,OK
3.952288,Bloomburglars_314159,Tick,70,60,10,-10,128900,128700,1298,-7298,-5298,OK
3.952288,HertaVernello_1,Tick,72,62,10,-10,128900,128700,3449,11451,13451,OK
4.247013,Fibar_91810,Tick,0,0,0,0,128900,128700,0,0,0,OK
4.247013,StKizziesMiddleSchool_697346,Tick,0,0,0,0,128900,128700,0,0,0,OK
4.247013,Galactus_22625,Tick,117,145,-28,12,128900,128700,-2901,2017301,-47499,OK
4.247013,Buniki_42069,Tick,61,0,61,-61,128900,128700,1563,10637,22837,OK
4.247013,QuantumGraviton_119372,Tick,17,10,7,-7,128900,128700,-38,338,1738,OK
4.247013,O1_204032,Tick,0,0,0,0,128900,128700,0,0,0,OK
4.247013,Bloomburglars_314159,Tick,70,60,10,-10,128900,128700,1298,-7298,-5298,OK
4.247013,HertaVernello_1,Tick,72,62,10,-10,128900,128700,3449,11451,13451,OK
4.515625,Fibar_91810,Tick,0,0,0,0,128900,128700,0,0,0,OK
4.515625,StKizziesMiddleSchool_697346,Tick,0,0,0,0,128900,128700,0,0,0,OK
4.515625,Galactus_22625,Tick,164,145,19,13,128900,128700,-2850,-4169850,-47650,OK
4.515625,Buniki_42069,Tick,61,0,61,-61,128900,128700,1563,10637,22837,OK
4.515625,QuantumGraviton_119372,Tick,17,13,4,-4,128900,128700,-77,677,1477,OK
4.515625,O1_204032,Tick,0,0,0,0,128900,128700,0,0,0,OK
4.515625,Bloomburglars_314159,Tick,70,70,0,0,128900,128700,1556,-6556,-6556,OK
4.515625,HertaVernello_1,Tick,72,82,-10,10,128900,128700,3965,12935,10935,OK
4.796071,Fibar_91810,Tick,0,0,0,0,128800,128700,0,0,0,OK
4.796071,StKizziesMiddleSchool_697346,Tick,0,0,0,0,128800,128700,0,0,0,OK
4.796071,Galactus_22625,Tick,167,145,22,12,128800,128700,-2889,-4427611,-49611,OK
4.796071,Buniki_42069,Tick,61,0,61,-61,128800,128700,1563,10637,16737,OK
4.796071,QuantumGraviton_119372,Tick,24,13,11,-11,128800,128700,-167,-633,467,OK
4.796071,O1_204032,Tick,0,0,0,0,128800,128700,0,0,0,OK
4.796071,Bloomburglars_314159,Tick,70,70,0,0,128800,128700,1556,-6556,-6556,OK
4.796071,HertaVernello_1,Tick,72,92,-20,20,128800,128700,4223,12677,10677,OK
5.022213,Fibar_91810,Tick,0,0,0,0,128800,128700,0,0,0,OK
5.022213,StKizziesMiddleSchool_697346,Tick,0,0,0,0,128800,128700,0,0,0,OK
5.022213,Galactus_22625,Tick,167,145,22,11,128800,128700,-2889,-4299011,-49711,OK
5.022213,Buniki_42069,Tick,61,0,61,-61,128800,128700,1563,10637,16737,OK
5.022213,QuantumGraviton_119372,Tick,34,13,21,-21,128800,128700,-296,-2504,-404,OK
5.022213,O1_204032,Tick,0,0,0,0,128800,128700,0,0,0,OK
5.022213,Bloomburglars_314159,Tick,70,70,0,0,128800,128700,1556,-6556,-6556,OK
5.022213,HertaVernello_1,Tick,72,102,-30,30,128800,128700,4481,12419,9419,OK
5.247742,Fibar_91810,Tick,0,0,0,0,128800,128700,0,0,0,OK
5.247742,StKizziesMiddleSchool_697346,Tick,0,0,0,0,128800,128700,0,0,0,OK
5.247742,Galactus_22625,Tick,167,145,22,10,128800,128700,-2889,-4170311,-49711,OK
5.247742,Buniki_42069,Tick,61,0,61,-61,128800,128700,1563,10637,16737,OK
5.247742,QuantumGraviton_119372,Tick,34,13,21,-21,128800,128700,-296,-2504,-404,OK
5.247742,O1_204032,Tick,0,0,0,0,128800,128700,0,0,0,OK
5.247742,Bloomburglars_314159,Tick,70,70,0,0,128800,128700,1556,-6556,-6556,OK
5.247742,HertaVernello_1,Tick,72,102,-30,30,128800,128700,4481,12419,9419,OK
5.521812,Fibar_91810,Tick,0,0,0,0,128900,128700,0,0,0,OK
5.521812,StKizziesMiddleSchool_697346,Tick,0,0,0,0,128900,128700,0,0,0,OK
5.521812,Galactus_22625,Tick,170,145,25,9,128900,128700,-2812,-4428388,-47588,OK
5.521812,Buniki_42069,Tick,61,0,61,-61,128900,128700,1563,10637,22837,OK
5.521812,QuantumGraviton_119372,Tick,35,16,19,-19,128900,128700,-348,-2552,1248,OK
5.521812,O1_204032,Tick,0,0,0,0,128900,128700,0,0,0,OK
5.521812,Bloomburglars_314159,Tick,70,70,0,0,128900,128700,1556,-6556,-6556,OK
5.521812,HertaVernello_1,Tick,72,103,-31,31,128900,128700,4507,12293,6093,OK
5.747237,Fibar_91810,Tick,0,0,0,0,128900,128700,0,0,0,OK
5.747237,StKizziesMiddleSchool_697346,Tick,0,0,0,0,128900,128700,0,0,0,OK
5.747237,Galactus_22625,Tick,170,145,25,8,128900,128700,-2812,-4299788,-47688,OK
5.747237,Buniki_42069,Tick,61,0,61,-61,128900,128700,1563,10637,22837,OK
5.747237,QuantumGraviton_119372,Tick,35,16,19,-19,128900,128700,-348,-2552,1248,OK
5.747237,O1_204032,Tick,0,0,0,0,128900,128700,0,0,0,OK
5.747237,Bloomburglars_314159,Tick,70,70,0,0,128900,128700,1556,-6556,-6556,OK
5.747237,HertaVernello_1,Tick,72,103,-31,31,128900,128700,4507,12293,6093,OK
6.009460,Fibar_91810,Tick,0,0,0,0,128500,128400,0,0,0,OK
6.009460,StKizziesMiddleSchool_697346,Tick,0,0,0,0,128500,128400,0,0,0,OK
6.009460,Galactus_22625,Tick,170,145,25,7,128500,128400,-2812,-4171488,-60188,OK
6.009460,Buniki_42069,Tick,61,0,61,-61,128500,128400,1563,10637,16737,OK
6.009460,QuantumGraviton_119372,Tick,35,19,16,-16,128500,128400,-271,-2029,-429,OK
6.009460,O1_204032,Tick,0,0,0,0,128500,128400,0,0,0,OK
6.009460,Bloomburglars_314159,Tick,88,70,18,-18,128500,128400,1324,-11924,-10124,OK
6.009460,HertaVernello_1,Tick,72,113,-41,41,128500,128400,4764,13736,9636,OK
6.289820,Fibar_91810,Tick,0,0,0,0,128300,128400,0,0,0,OK
6.289820,StKizziesMiddleSchool_697346,Tick,0,0,0,0,128300,128400,0,0,0,OK
6.289820,Galactus_22625,Tick,180,145,35,6,128300,128400,-2940,-5326060,-65160,OK
6.289820,Buniki_42069,Tick,61,0,61,-61,128300,128400,1563,10637,4537,OK
6.289820,QuantumGraviton_119372,Tick,35,21,14,-14,128300,128400,-220,-1880,-3280,OK
6.289820,O1_204032,Tick,0,0,0,0,128300,128400,0,0,0,OK
6.289820,Bloomburglars_314159,Tick,90,80,10,-10,128300,128400,1555,-13555,-14555,OK
6.289820,HertaVernello_1,Tick,72,113,-41,41,128300,128400,4764,13736,17836,OK
6.464034,Fibar_91810,Tick,0,0,0,0,127900,128400,0,0,0,OK
6.464034,StKizziesMiddleSchool_697346,Tick,0,0,0,0,127900,128400,0,0,0,OK
6.464034,Galactus_22625,Tick,220,145,75,5,127900,128400,-3452,-10313248,-56248,OK
6.464034,Buniki_42069,Tick,61,0,61,-61,127900,128400,1563,10637,-1563,OK
6.464034,QuantumGraviton_119372,Tick,49,21,28,-28,127900,128400,-400,-1700,-7300,OK
6.464034,O1_204032,Tick,0,0,0,0,127900,128400,0,0,0,OK
6.464034,Bloomburglars_314159,Tick,90,80,10,-10,127900,128400,1555,-13555,-15555,OK
6.464034,HertaVernello_1,Tick,72,113,-41,41,127900,128400,4764,13736,21936,OK
6.738668,Fibar_91810,Tick,0,0,0,0,127900,128400,0,0,0,OK
6.738668,StKizziesMiddleSchool_697346,Tick,0,0,0,0,127900,128400,0,0,0,OK
6.738668,Galactus_22625,Tick,220,145,75,4,127900,128400,-3452,-10184948,-56348,OK
6.738668,Buniki_42069,Tick,61,0,61,-61,127900,128400,1563,10637,-1563,OK
6.738668,QuantumGraviton_119372,Tick,49,21,28,-28,127900,128400,-400,-1700,-7300,OK
6.738668,O1_204032,Tick,0,0,0,0,127900,128400,0,0,0,OK
6.738668,Bloomburglars_314159,Tick,90,80,10,-10,127900,128400,1555,-13555,-15555,OK
6.738668,HertaVernello_1,Tick,72,113,-41,41,127900,128400,4764,13736,21936,OK
6.956617,Fibar_91810,Tick,0,0,0,0,127900,128400,0,0,0,OK
6.956617,StKizziesMiddleSchool_697346,Tick,0,0,0,0,127900,128400,0,0,0,OK
6.956617,Galactus_22625,Tick,220,145,75,3,127900,128400,-3452,-10056648,-56448,OK
6.956617,Buniki_42069,Tick,61,0,61,-61,127900,128400,1563,10637,-1563,OK
6.956617,QuantumGraviton_119372,Tick,49,21,28,-28,127900,128400,-400,-1700,-7300,OK
6.956617,O1_204032,Tick,0,0,0,0,127900,128400,0,0,0,OK
6.956617,Bloomburglars_314159,Tick,90,80,10,-10,127900,128400,1555,-13555,-15555,OK
6.956617,HertaVernello_1,Tick,72,113,-41,41,127900,128400,4764,13736,21936,OK
7.210677,Fibar_91810,Tick,0,0,0,0,127900,128400,0,0,0,OK
7.210677,StKizziesMiddleSchool_697346,Tick,0,0,0,0,127900,128400,0,0,0,OK
7.210677,Galactus_22625,Tick,220,145,75,2,127900,128400,-3452,-9928348,-56548,OK
7.210677,Buniki_42069,Tick,61,0,61,-61,127900,128400,1563,10637,-1563,OK
7.210677,QuantumGraviton_119372,Tick,49,21,28,-28,127900,128400,-400,-1700,-7300,OK
7.210677,O1_204032,Tick,0,0,0,0,127900,128400,0,0,0,OK
7.210677,Bloomburglars_314159,Tick,90,80,10,-10,127900,128400,1555,-13555,-15555,OK
7.210677,HertaVernello_1,Tick,72,113,-41,41,127900,128400,4764,13736,21936,OK
7.524834,Fibar_91810,Tick,0,0,0,0,127900,128300,0,0,0,OK
7.524834,StKizziesMiddleSchool_697346,Tick,0,0,0,0,127900,128300,0,0,0,OK
7.524834,Galactus_22625,Tick,220,145,75,1,127900,128300,-3452,-9800048,-64248,OK
7.524834,Buniki_42069,Tick,61,0,61,-61,127900,128300,1563,10637,-1563,OK
7.524834,QuantumGraviton_119372,Tick,49,21,28,-28,127900,128300,-400,-1700,-7300,OK
7.524834,O1_204032,Tick,0,0,0,0,127900,128300,0,0,0,OK
7.524834,Bloomburglars_314159,Tick,90,80,10,-10,127900,128300,1555,-13555,-15555,OK
7.524834,HertaVernello_1,Tick,72,113,-41,41,127900,128300,4764,13736,21936,OK
7.755953,Fibar_91810,Tick,0,0,0,0,128300,128300,0,0,0,OK
7.755953,StKizziesMiddleSchool_697346,Tick,0,0,0,0,128300,128300,0,0,0,OK
7.755953,Galactus_22625,Tick,220,183,37,0,128300,128300,-2477,-4797523,-50423,OK
7.755953,Buniki_42069,Tick,61,0,61,-61,128300,128300,1563,10637,10637,OK
7.755953,QuantumGraviton_119372,Tick,77,21,56,-56,128300,128300,-759,-6941,-6941,OK
7.755953,O1_204032,Tick,0,0,0,0,128300,128300,0,0,0,OK
7.755953,Bloomburglars_314159,Tick,100,80,20,-20,128300,128300,1427,-15427,-15427,OK
7.755953,HertaVernello_1,Tick,72,113,-41,41,128300,128300,4764,13736,13736,OK
8.022805,Fibar_91810,Tick,0,0,0,0,128300,128300,0,0,0,OK
8.022805,StKizziesMiddleSchool_697346,Tick,0,0,0,0,128300,128300,0,0,0,OK
8.022805,Galactus_22625,Tick,220,183,37,-1,128300,128300,-2477,-4669323,-50523,OK
8.022805,Buniki_42069,Tick,61,0,61,-61,128300,128300,1563,10637,10637,OK
8.022805,QuantumGraviton_119372,Tick,77,24,53,-53,128300,128300,-797,-7503,-7503,OK
8.022805,O1_204032,Tick,0,0,0,0,128300,128300,0,0,0,OK
8.022805,Bloomburglars_314159,Tick,100,80,20,-20,128300,128300,1427,-15427,-15427,OK
8.022805,HertaVernello_1,Tick,75,113,-38,38,128300,128300,4841,13359,13359,OK
8.276597,Fibar_91810,Tick,0,0,0,0,128300,128500,0,0,0,OK
8.276597,StKizziesMiddleSchool_697346,Tick,0,0,0,0,128300,128500,0,0,0,OK
8.276597,Galactus_22625,Tick,220,183,37,-2,128300,128500,-2477,-4541023,-50923,OK
8.276597,Buniki_42069,Tick,61,0,61,-61,128300,128500,1563,10637,-1563,OK
8.276597,QuantumGraviton_119372,Tick,77,24,53,-53,128300,128500,-797,-7503,-18103,OK
8.276597,O1_204032,Tick,0,0,0,0,128300,128500,0,0,0,OK
8.276597,Bloomburglars_314159,Tick,100,80,20,-20,128300,128500,1427,-15427,-19427,OK
8.276597,HertaVernello_1,Tick,75,113,-38,38,128300,128500,4841,13359,20959,OK
8.538350,Fibar_91810,Tick,0,0,0,0,128800,128500,0,0,0,OK
8.538350,StKizziesMiddleSchool_697346,Tick,0,0,0,0,128800,128500,0,0,0,OK
8.538350,Galactus_22625,Tick,220,255,-35,-3,128800,128500,-3402,4833302,-56698,OK
8.538350,Buniki_42069,Tick,98,0,98,-98,128800,128500,2513,17087,36687,OK
8.538350,QuantumGraviton_119372,Tick,77,27,50,-50,128800,128500,-836,-8664,1336,OK
8.538350,O1_204032,Tick,0,0,0,0,128800,128500,0,0,0,OK
8.538350,Bloomburglars_314159,Tick,100,100,0,0,128800,128500,1170,-22170,-22170,OK
8.538350,HertaVernello_1,Tick,123,113,10,-10,128800,128500,6074,21726,23726,OK
8.710023,Fibar_91810,Tick,0,0,0,0,128800,128500,0,0,0,OK
8.710023,StKizziesMiddleSchool_697346,Tick,0,0,0,0,128800,128500,0,0,0,OK
8.710023,Galactus_22625,Tick,220,255,-35,-2,128800,128500,-3402,4704702,-56798,OK
8.710023,Buniki_42069,Tick,98,0,98,-98,128800,128500,2513,17087,36687,OK
8.710023,QuantumGraviton_119372,Tick,77,27,50,-50,128800,128500,-836,-8664,1336,OK
8.710023,O1_204032,Tick,0,0,0,0,128800,128500,0,0,0,OK
8.710023,Bloomburglars_314159,Tick,100,100,0,0,128800,128500,1170,-22170,-22170,OK
8.710023,HertaVernello_1,Tick,123,113,10,-10,128800,128500,6074,21726,23726,OK
8.955073,Fibar_91810,Tick,0,0,0,0,128800,128500,0,0,0,OK
8.955073,StKizziesMiddleSchool_697346,Tick,0,0,0,0,128800,128500,0,0,0,OK
8.955073,Galactus_22625,Tick,220,255,-35,-1,128800,128500,-3402,4576002,-56998,OK
8.955073,Buniki_42069,Tick,98,0,98,-98,128800,128500,2513,17087,36687,OK
8.955073,QuantumGraviton_119372,Tick,77,27,50,-50,128800,128500,-836,-8664,1336,OK
8.955073,O1_204032,Tick,0,0,0,0,128800,128500,0,0,0,OK
8.955073,Bloomburglars_314159,Tick,100,100,0,0,128800,128500,1170,-22170,-22170,OK
8.955073,HertaVernello_1,Tick,123,113,10,-10,128800,128500,6074,21726,23726,OK
9.275674,Fibar_91810,Tick,0,0,0,0,128600,128500,0,0,0,OK
9.275674,StKizziesMiddleSchool_697346,Tick,0,0,0,0,128600,128500,0,0,0,OK
9.275674,Galactus_22625,Tick,258,255,3,0,128600,128500,-3505,-439595,-53795,OK
9.275674,Buniki_42069,Tick,98,0,98,-98,128600,128500,2513,17087,26887,OK
9.275674,QuantumGraviton_119372,Tick,77,27,50,-50,128600,128500,-836,-8664,-3664,OK
9.275674,O1_204032,Tick,0,0,0,0,128600,128500,0,0,0,OK
9.275674,Bloomburglars_314159,Tick,110,110,0,0,128600,128500,1299,-25299,-25299,OK
9.275674,HertaVernello_1,Tick,133,113,20,-20,128600,128500,6332,21468,23468,OK
9.462844,Fibar_91810,Tick,0,0,0,0,128800,128900,0,0,0,OK
9.462844,StKizziesMiddleSchool_697346,Tick,0,0,0,0,128800,128900,0,0,0,OK
9.462844,Galactus_22625,Tick,258,255,3,-1,128800,128900,-3505,-310795,-53295,OK
9.462844,Buniki_42069,Tick,98,0,98,-98,128800,128900,2513,17087,7287,OK
9.462844,QuantumGraviton_119372,Tick,77,27,50,-50,128800,128900,-836,-8664,-13664,OK
9.462844,O1_204032,Tick,0,0,0,0,128800,128900,0,0,0,OK
