Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
1.468876,BurntSushi_35107,Tick,0,0,0,0,127700,128400,0,0,0,OK
1.468876,Galactus_22625,Tick,7,15,-8,2,127700,128400,-281,768281,-519,OK
1.468876,Fibar_91810,Tick,38,0,38,-38,127700,128400,971,18029,10429,OK
1.759668,JankyTraders_4444,Tick,30,0,30,-30,128400,128400,768,2232,2232,OK
1.759668,BurntSushi_35107,Tick,10,0,10,-10,128400,128400,257,-2257,-2257,OK
1.759668,Galactus_22625,Tick,7,25,-18,3,128400,128400,-409,1923909,-2091,OK
1.759668,Fibar_91810,Tick,38,0,38,-38,128400,128400,971,18029,18029,OK
1.951631,JankyTraders_4444,Tick,30,0,30,-30,128800,128200,768,2232,8232,OK
1.951631,BurntSushi_35107,Tick,10,0,10,-10,128800,128200,257,-2257,-257,OK
1.951631,Galactus_22625,Tick,7,63,-56,4,128800,128200,-898,6690398,12798,OK
1.951631,Fibar_91810,Tick,38,0,38,-38,128800,128200,971,18029,25629,OK
2.241237,JankyTraders_4444,Tick,30,10,20,-20,128400,128200,1025,2975,6975,OK
2.241237,BurntSushi_35107,Tick,20,0,20,-20,128400,128200,129,-5129,-1129,OK
2.241237,Galactus_22625,Tick,7,63,-56,5,128400,128200,-898,6562098,12698,OK
2.241237,Fibar_91810,Tick,38,0,38,-38,128400,128200,971,18029,25629,OK
2.479849,JankyTraders_4444,Tick,30,10,20,-20,128400,128200,1025,2975,6975,OK
2.479849,BurntSushi_35107,Tick,20,0,20,-20,128400,128200,129,-5129,-1129,OK
2.479849,Galactus_22625,Tick,7,63,-56,6,128400,128200,-898,6433698,12498,OK
2.479849,Fibar_91810,Tick,38,0,38,-38,128400,128200,971,18029,25629,OK
2.709595,JankyTraders_4444,Tick,30,10,20,-20,128700,128200,1025,2975,6975,OK
2.709595,BurntSushi_35107,Tick,20,0,20,-20,128700,128200,129,-5129,-1129,OK
2.709595,Galactus_22625,Tick,7,90,-83,7,128700,128200,-1245,9780045,20245,OK
2.709595,Fibar_91810,Tick,38,0,38,-38,128700,128200,971,18029,25629,OK
2.991292,JankyTraders_4444,Tick,30,10,20,-20,128700,129100,1025,2975,-1025,OK
2.991292,BurntSushi_35107,Tick,20,0,20,-20,128700,129100,129,-5129,-9129,OK
2.991292,Galactus_22625,Tick,7,90,-83,8,128700,129100,-1245,9650945,-14955,OK
2.991292,Fibar_91810,Tick,38,0,38,-38,128700,129100,971,18029,10429,OK
3.251246,JankyTraders_4444,Tick,30,10,20,-20,128700,129000,1025,2975,-1025,OK
3.251246,BurntSushi_35107,Tick,20,0,20,-20,128700,129000,129,-5129,-9129,OK
3.251246,Galactus_22625,Tick,7,90,-83,9,128700,129000,-1245,9521845,-7555,OK
3.251246,Fibar_91810,Tick,38,0,38,-38,128700,129000,971,18029,10429,OK
3.484106,JankyTraders_4444,Tick,30,10,20,-20,128900,129100,1025,2975,-1025,OK
3.484106,BurntSushi_35107,Tick,20,0,20,-20,128900,129100,129,-5129,-9129,OK
3.484106,Galactus_22625,Tick,58,90,-32,10,128900,129100,-1902,2819602,-14198,OK
3.484106,Fibar_91810,Tick,38,0,38,-38,128900,129100,971,18029,10429,OK
3.779862,JankyTraders_4444,Tick,30,10,20,-20,128900,128800,1025,2975,4975,OK
3.779862,BurntSushi_35107,Tick,20,0,20,-20,128900,128800,129,-5129,-3129,OK
3.779862,Galactus_22625,Tick,58,90,-32,11,128900,128800,-1902,2690402,-17598,OK
3.779862,Fibar_91810,Tick,38,0,38,-38,128900,128800,971,18029,21829,OK
3.983065,JankyTraders_4444,Tick,30,10,20,-20,128900,128700,1025,2975,6975,OK
3.983065,BurntSushi_35107,Tick,20,0,20,-20,128900,128700,129,-5129,-1129,OK
3.983065,Galactus_22625,Tick,58,90,-32,12,128900,128700,-1902,2561502,-18898,OK
3.983065,Fibar_91810,Tick,38,0,38,-38,128900,128700,971,18029,25629,OK
4.282772,JankyTraders_4444,Tick,30,10,20,-20,128900,128700,1025,2975,6975,OK
4.282772,BurntSushi_35107,Tick,20,0,20,-20,128900,128700,129,-5129,-1129,OK
4.282772,Galactus_22625,Tick,58,90,-32,13,128900,128700,-1902,2432502,-19198,OK
4.282772,Fibar_91810,Tick,38,0,38,-38,128900,128700,971,18029,25629,OK
4.513384,JankyTraders_4444,Tick,30,10,20,-20,128900,128700,1025,2975,6975,OK
4.513384,BurntSushi_35107,Tick,20,0,20,-20,128900,128700,129,-5129,-1129,OK
4.513384,Galactus_22625,Tick,58,90,-32,14,128900,128700,-1902,2303702,-19298,OK
4.513384,Fibar_91810,Tick,38,0,38,-38,128900,128700,971,18029,25629,OK
4.757517,JankyTraders_4444,Tick,30,10,20,-20,128600,128700,1025,2975,975,OK
4.757517,BurntSushi_35107,Tick,20,10,10,-10,128600,128700,386,-7386,-8386,OK
4.757517,Galactus_22625,Tick,58,90,-32,15,128600,128700,-1902,2174902,-9798,OK
4.757517,Fibar_91810,Tick,38,0,38,-38,128600,128700,971,18029,14229,OK
4.970575,JankyTraders_4444,Tick,30,10,20,-20,128700,128700,1025,2975,2975,OK
4.970575,BurntSushi_35107,Tick,20,20,0,0,128700,128700,643,-8643,-8643,OK
4.970575,Galactus_22625,Tick,68,90,-22,16,128700,128700,-2031,759231,-12969,OK
4.970575,Fibar_91810,Tick,38,0,38,-38,128700,128700,971,18029,18029,OK
5.254069,JankyTraders_4444,Tick,30,10,20,-20,128700,128700,1025,2975,2975,OK
5.254069,BurntSushi_35107,Tick,20,20,0,0,128700,128700,643,-8643,-8643,OK
5.254069,Galactus_22625,Tick,68,90,-22,17,128700,128700,-2031,630431,-13069,OK
5.254069,Fibar_91810,Tick,38,0,38,-38,128700,128700,971,18029,18029,OK
5.484003,JankyTraders_4444,Tick,30,10,20,-20,128700,128700,1025,2975,2975,OK
5.484003,BurntSushi_35107,Tick,20,20,0,0,128700,128700,643,-8643,-8643,OK
5.484003,Galactus_22625,Tick,68,90,-22,18,128700,128700,-2031,501531,-13269,OK
5.484003,Fibar_91810,Tick,38,0,38,-38,128700,128700,971,18029,18029,OK
5.759605,JankyTraders_4444,Tick,30,10,20,-20,128700,128700,1025,2975,2975,OK
5.759605,BurntSushi_35107,Tick,20,20,0,0,128700,128700,643,-8643,-8643,OK
5.759605,Galactus_22625,Tick,68,90,-22,19,128700,128700,-2031,372631,-13469,OK
5.759605,Fibar_91810,Tick,38,0,38,-38,128700,128700,971,18029,18029,OK
5.987484,JankyTraders_4444,Tick,30,20,10,-10,128700,128400,1282,3718,5718,OK
5.987484,BurntSushi_35107,Tick,20,20,0,0,128700,128400,643,-8643,-8643,OK
5.987484,Galactus_22625,Tick,108,90,18,20,128700,128400,-2546,-4903454,-20654,OK
5.987484,Fibar_91810,Tick,38,0,38,-38,128700,128400,971,18029,25629,OK
6.288857,JankyTraders_4444,Tick,30,20,10,-10,128600,128400,1282,3718,5718,OK
6.288857,BurntSushi_35107,Tick,20,20,0,0,128600,128400,643,-8643,-8643,OK
6.288857,Galactus_22625,Tick,108,90,18,19,128600,128400,-2546,-4775154,-20754,OK
6.288857,Fibar_91810,Tick,38,25,13,-13,128600,128400,1614,22386,24986,OK
6.465848,JankyTraders_4444,Tick,30,40,-10,10,127800,128400,1796,5204,7204,OK
6.465848,BurntSushi_35107,Tick,20,20,0,0,127800,128400,643,-8643,-8643,OK
6.465848,Galactus_22625,Tick,180,90,90,18,127800,128400,-3473,-13905127,-55927,OK
6.465848,Fibar_91810,Tick,38,25,13,-13,127800,128400,1614,22386,19786,OK
6.725638,JankyTraders_4444,Tick,30,40,-10,10,127800,128400,1796,5204,7204,OK
6.725638,BurntSushi_35107,Tick,20,20,0,0,127800,128400,643,-8643,-8643,OK
6.725638,Galactus_22625,Tick,180,90,90,17,127800,128400,-3473,-13776827,-56027,OK
6.725638,Fibar_91810,Tick,38,25,13,-13,127800,128400,1614,22386,19786,OK
7.009769,JankyTraders_4444,Tick,30,40,-10,10,127800,128400,1796,5204,7204,OK
7.009769,BurntSushi_35107,Tick,20,20,0,0,127800,128400,643,-8643,-8643,OK
7.009769,Galactus_22625,Tick,180,90,90,16,127800,128400,-3473,-13648527,-56127,OK
7.009769,Fibar_91810,Tick,38,25,13,-13,127800,128400,1614,22386,19786,OK
7.277909,JankyTraders_4444,Tick,30,40,-10,10,127800,128300,1796,5204,7204,OK
7.277909,BurntSushi_35107,Tick,20,20,0,0,127800,128300,643,-8643,-8643,OK
7.277909,Galactus_22625,Tick,180,90,90,15,127800,128300,-3473,-13520227,-66727,OK
7.277909,Fibar_91810,Tick,38,25,13,-13,127800,128300,1614,22386,19786,OK
7.465720,JankyTraders_4444,Tick,30,40,-10,10,127800,128300,1796,5204,7204,OK
7.465720,BurntSushi_35107,Tick,20,20,0,0,127800,128300,643,-8643,-8643,OK
7.465720,Galactus_22625,Tick,180,90,90,14,127800,128300,-3473,-13392227,-67027,OK
7.465720,Fibar_91810,Tick,38,25,13,-13,127800,128300,1614,22386,19786,OK
7.714113,JankyTraders_4444,Tick,30,40,-10,10,127800,128300,1796,5204,7204,OK
7.714113,BurntSushi_35107,Tick,20,20,0,0,127800,128300,643,-8643,-8643,OK
7.714113,Galactus_22625,Tick,180,90,90,13,127800,128300,-3473,-13264127,-67227,OK
7.714113,Fibar_91810,Tick,38,25,13,-13,127800,128300,1614,22386,19786,OK
8.029284,JankyTraders_4444,Tick,30,40,-10,10,127800,128300,1796,5204,7204,OK
8.029284,BurntSushi_35107,Tick,20,20,0,0,127800,128300,643,-8643,-8643,OK
8.029284,Galactus_22625,Tick,180,90,90,12,127800,128300,-3473,-13135827,-67227,OK
8.029284,Fibar_91810,Tick,38,25,13,-13,127800,128300,1614,22386,19786,OK
8.226035,JankyTraders_4444,Tick,30,40,-10,10,127800,128500,1796,5204,7204,OK
8.226035,BurntSushi_35107,Tick,20,20,0,0,127800,128500,643,-8643,-8643,OK
8.226035,Galactus_22625,Tick,180,90,90,11,127800,128500,-3473,-13007527,-47027,OK
8.226035,Fibar_91810,Tick,38,25,13,-13,127800,128500,1614,22386,19786,OK
8.479577,JankyTraders_4444,Tick,30,40,-10,10,128500,128500,1796,5204,5204,OK
8.479577,BurntSushi_35107,Tick,30,20,10,-10,128500,128500,514,-8514,-8514,OK
8.479577,Galactus_22625,Tick,180,127,53,10,128500,128500,-3563,-8123337,-27837,OK
8.479577,Fibar_91810,Tick,38,25,13,-13,128500,128500,1614,22386,22386,OK
8.718094,JankyTraders_4444,Tick,30,40,-10,10,128500,128500,1796,5204,5204,OK
8.718094,BurntSushi_35107,Tick,40,20,20,-20,128500,128500,771,-8771,-8771,OK
8.718094,Galactus_22625,Tick,180,137,43,9,128500,128500,-3691,-6709709,-27709,OK
8.718094,Fibar_91810,Tick,38,25,13,-13,128500,128500,1614,22386,22386,OK
9.037271,JankyTraders_4444,Tick,30,40,-10,10,128800,128500,1796,5204,3204,OK
9.037271,BurntSushi_35107,Tick,50,20,30,-30,128800,128500,1029,-12029,-6029,OK
9.037271,Galactus_22625,Tick,180,137,43,8,128800,128500,-3691,-6581209,-19109,OK
9.037271,Fibar_91810,Tick,38,25,13,-13,128800,128500,1614,22386,24986,OK
9.247468,JankyTraders_4444,Tick,40,40,0,0,128200,128500,2053,5947,5947,OK
9.247468,BurntSushi_35107,Tick,60,20,40,-40,128200,128500,1286,-11286,-19286,OK
9.247468,Galactus_22625,Tick,208,157,51,7,128200,128500,-4308,-7467392,-24592,OK
9.247468,Fibar_91810,Tick,38,25,13,-13,128200,128500,1614,22386,19786,OK
9.467953,JankyTraders_4444,Tick,40,40,0,0,128800,128900,2053,5947,5947,OK
9.467953,BurntSushi_35107,Tick,70,20,50,-50,128800,128900,1544,-11544,-16544,OK
9.467953,Galactus_22625,Tick,208,157,51,6,128800,128900,-4308,-7338592,3608,OK
9.467953,Fibar_91810,Tick,38,25,13,-13,128800,128900,1614,22386,21086,OK
9.774363,JankyTraders_4444,Tick,60,40,20,-20,128800,128900,2569,7431,5431,OK
9.774363,BurntSushi_35107,Tick,80,20,60,-60,128800,128900,1802,-10802,-16802,OK
9.774363,Galactus_22625,Tick,208,183,25,5,128800,128900,-4643,-3860557,3943,OK
9.774363,Fibar_91810,Tick,38,25,13,-13,128800,128900,1614,22386,21086,OK
10.013911,JankyTraders_4444,Tick,60,40,20,-20,128800,129100,2569,7431,3431,OK
10.013911,BurntSushi_35107,Tick,80,20,60,-60,128800,129100,1802,-10802,-22802,OK
10.013911,Galactus_22625,Tick,208,183,25,4,128800,129100,-4643,-3731557,7343,OK
10.013911,Fibar_91810,Tick,38,25,13,-13,128800,129100,1614,22386,19786,OK
10.281280,JankyTraders_4444,Tick,60,40,20,-20,129400,129100,2569,7431,11431,OK
10.281280,BurntSushi_35107,Tick,80,20,60,-60,129400,129100,1802,-10802,1198,OK
10.281280,Galactus_22625,Tick,208,255,-47,3,129400,129100,-5573,5700873,11073,OK
10.281280,Fibar_91810,Tick,38,25,13,-13,129400,129100,1614,22386,24986,OK
10.549908,JankyTraders_4444,Tick,60,40,20,-20,129400,129100,2569,7431,11431,OK
10.549908,BurntSushi_35107,Tick,80,20,60,-60,129400,129100,1802,-10802,1198,OK
10.549908,Galactus_22625,Tick,208,255,-47,4,129400,129100,-5573,5571573,10873,OK
10.549908,Fibar_91810,Tick,38,25,13,-13,129400,129100,1614,22386,24986,OK
10.770052,JankyTraders_4444,Tick,60,40,20,-20,129400,129400,2569,7431,7431,OK
10.770052,BurntSushi_35107,Tick,80,20,60,-60,129400,129400,1802,-10802,-10802,OK
10.770052,Galactus_22625,Tick,208,255,-47,5,129400,129400,-5573,5442273,7473,OK
10.770052,Fibar_91810,Tick,38,25,13,-13,129400,129400,1614,22386,22386,OK
11.012237,JankyTraders_4444,Tick,60,40,20,-20,129400,129400,2569,7431,7431,OK
11.012237,BurntSushi_35107,Tick,80,20,60,-60,129400,129400,1802,-10802,-10802,OK
11.012237,Galactus_22625,Tick,208,255,-47,6,129400,129400,-5573,5312773,7373,OK
11.012237,Fibar_91810,Tick,38,25,13,-13,129400,129400,1614,22386,22386,OK
11.228549,JankyTraders_4444,Tick,60,40,20,-20,129400,129400,2569,7431,7431,OK
11.228549,BurntSushi_35107,Tick,80,20,60,-60,129400,129400,1802,-10802,-10802,OK
11.228549,Galactus_22625,Tick,208,255,-47,7,129400,129400,-5573,5183373,7373,OK
11.228549,Fibar_91810,Tick,38,25,13,-13,129400,129400,1614,22386,22386,OK
11.510556,JankyTraders_4444,Tick,60,40,20,-20,129400,129400,2569,7431,7431,OK
11.510556,BurntSushi_35107,Tick,80,20,60,-60,129400,129400,1802,-10802,-10802,OK
11.510556,Galactus_22625,Tick,208,255,-47,8,129400,129400,-5573,5053973,7373,OK
11.510556,Fibar_91810,Tick,38,25,13,-13,129400,129400,1614,22386,22386,OK
11.731815,JankyTraders_4444,Tick,60,40,20,-20,129400,129400,2569,7431,7431,OK
11.731815,BurntSushi_35107,Tick,80,20,60,-60,129400,129400,1802,-10802,-10802,OK
11.731815,Galactus_22625,Tick,208,255,-47,9,129400,129400,-5573,4924573,7373,OK
11.731815,Fibar_91810,Tick,38,25,13,-13,129400,129400,1614,22386,22386,OK
11.993272,JankyTraders_4444,Tick,60,40,20,-20,129400,130000,2569,7431,3431,OK
11.993272,BurntSushi_35107,Tick,80,20,60,-60,129400,130000,1802,-10802,-22802,OK
11.993272,Galactus_22625,Tick,208,255,-47,10,129400,130000,-5573,4795173,-5427,OK
11.993272,Fibar_91810,Tick,38,25,13,-13,129400,130000,1614,22386,19786,OK
12.262043,JankyTraders_4444,Tick,60,40,20,-20,129500,130000,2569,7431,3431,OK
12.262043,BurntSushi_35107,Tick,80,20,60,-60,129500,130000,1802,-10802,-22802,OK
12.262043,Galactus_22625,Tick,208,255,-47,11,129500,130000,-5573,4665173,-5427,OK
12.262043,Fibar_91810,Tick,38,25,13,-13,129500,130000,1614,22386,19786,OK
12.495374,JankyTraders_4444,Tick,66,40,26,-20,129700,130000,2725,-770925,3875,OK
12.495374,BurntSushi_35107,Tick,80,20,60,-60,129700,130000,1802,-10802,-22802,OK
12.495374,Galactus_22625,Tick,208,255,-47,12,129700,130000,-5573,4535173,-5427,OK
12.495374,Fibar_91810,Tick,38,25,13,-13,129700,130000,1614,22386,19786,OK
12.760833,JankyTraders_4444,Tick,66,40,26,-20,129600,130000,2725,-770925,3875,OK
12.760833,BurntSushi_35107,Tick,80,20,60,-60,129600,130000,1802,-10802,-22802,OK
12.760833,Galactus_22625,Tick,277,255,22,13,129600,130000,-6467,-4536333,9267,OK
12.760833,Fibar_91810,Tick,38,25,13,-13,129600,130000,1614,22386,19786,OK
13.026204,JankyTraders_4444,Tick,66,40,26,-20,129600,129900,2725,-770925,3275,OK
13.026204,BurntSushi_35107,Tick,80,20,60,-60,129600,129900,1802,-10802,-22802,OK
13.026204,Galactus_22625,Tick,277,255,22,12,129600,129900,-6467,-4406533,5667,OK
13.026204,Fibar_91810,Tick,38,25,13,-13,129600,129900,1614,22386,19786,OK
13.209455,JankyTraders_4444,Tick,66,40,26,-20,129600,129800,2725,-770925,2675,OK
13.209455,BurntSushi_35107,Tick,80,20,60,-60,129600,129800,1802,-10802,-22802,OK
13.209455,Galactus_22625,Tick,277,255,22,11,129600,129800,-6467,-4276733,2267,OK
13.209455,Fibar_91810,Tick,38,25,13,-13,129600,129800,1614,22386,19786,OK
13.541002,JankyTraders_4444,Tick,66,40,26,-20,129600,129800,2725,-770925,2675,OK
13.541002,BurntSushi_35107,Tick,80,20,60,-60,129600,129800,1802,-10802,-22802,OK
13.541002,Galactus_22625,Tick,277,255,22,10,129600,129800,-6467,-4147133,2067,OK
13.541002,Fibar_91810,Tick,38,25,13,-13,129600,129800,1614,22386,19786,OK
13.735587,JankyTraders_4444,Tick,66,40,26,-20,128100,127300,2725,-770925,-1925,OK
13.735587,BurntSushi_35107,Tick,80,30,50,-50,128100,127300,1673,-12673,-2673,OK
13.735587,Galactus_22625,Tick,349,255,94,9,128100,127300,-7010,-13333990,-203290,OK
13.735587,Fibar_91810,Tick,38,25,13,-13,128100,127300,1614,22386,24986,OK
14.010335,JankyTraders_4444,Tick,66,40,26,-20,127100,127000,2725,-770925,-6325,OK
14.010335,BurntSushi_35107,Tick,80,30,50,-50,127100,127000,1673,-12673,-7673,OK
14.010335,Galactus_22625,Tick,349,255,94,8,127100,127000,-7010,-13207590,-244190,OK
14.010335,Fibar_91810,Tick,38,69,-31,31,127100,127000,2734,40866,37766,OK
14.282250,JankyTraders_4444,Tick,66,40,26,-20,127100,127000,2725,-770925,-6325,OK
14.282250,BurntSushi_35107,Tick,80,30,50,-50,127100,127000,1673,-12673,-7673,OK
14.282250,Galactus_22625,Tick,349,255,94,7,127100,127000,-7010,-13080690,-244290,OK
14.282250,Fibar_91810,Tick,38,69,-31,31,127100,127000,2734,40866,37766,OK
14.496084,JankyTraders_4444,Tick,66,40,26,-20,127100,127000,2725,-770925,-6325,OK
14.496084,BurntSushi_35107,Tick,80,30,50,-50,127100,127000,1673,-12673,-7673,OK
14.496084,Galactus_22625,Tick,349,255,94,6,127100,127000,-7010,-12953790,-244390,OK
14.496084,Fibar_91810,Tick,38,69,-31,31,127100,127000,2734,40866,37766,OK
14.733082,JankyTraders_4444,Tick,66,40,26,-20,127100,127100,2725,-770925,-8325,OK
14.733082,BurntSushi_35107,Tick,80,30,50,-50,127100,127100,1673,-12673,-12673,OK
14.733082,Galactus_22625,Tick,349,255,94,5,127100,127100,-7010,-12826890,-243990,OK
14.733082,Fibar_91810,Tick,38,69,-31,31,127100,127100,2734,40866,40866,OK
14.968553,JankyTraders_4444,Tick,66,40,26,-20,127100,127100,2725,-770925,-8325,OK
14.968553,BurntSushi_35107,Tick,80,30,50,-50,127100,127100,1673,-12673,-12673,OK
14.968553,Galactus_22625,Tick,349,255,94,4,127100,127100,-7010,-12699790,-243990,OK
14.968553,Fibar_91810,Tick,38,69,-31,31,127100,127100,2734,40866,40866,OK
15.248661,JankyTraders_4444,Tick,66,40,26,-20,126600,127100,2725,-770925,-13525,OK
15.248661,BurntSushi_35107,Tick,80,30,50,-50,126600,127100,1673,-12673,-22673,OK
15.248661,Galactus_22625,Tick,355,255,100,3,126600,127100,-7086,-13333414,-262114,OK
15.248661,Fibar_91810,Tick,38,69,-31,31,126600,127100,2734,40866,47066,OK
15.475624,JankyTraders_4444,Tick,66,40,26,-20,126600,127100,2725,-770925,-13525,OK
15.475624,BurntSushi_35107,Tick,80,30,50,-50,126600,127100,1673,-12673,-22673,OK
15.475624,Galactus_22625,Tick,355,255,100,2,126600,127100,-7086,-13206514,-262314,OK
15.475624,Fibar_91810,Tick,38,69,-31,31,126600,127100,2734,40866,47066,OK
15.715281,JankyTraders_4444,Tick,66,40,26,-20,126600,127100,2725,-770925,-13525,OK
15.715281,BurntSushi_35107,Tick,80,30,50,-50,126600,127100,1673,-12673,-22673,OK
15.715281,Galactus_22625,Tick,355,255,100,1,126600,127100,-7086,-13079614,-262514,OK
15.715281,Fibar_91810,Tick,38,69,-31,31,126600,127100,2734,40866,47066,OK
16.034704,JankyTraders_4444,Tick,66,40,26,-20,126600,127100,2725,-770925,-13525,OK
16.034704,BurntSushi_35107,Tick,80,30,50,-50,126600,127100,1673,-12673,-22673,OK
16.034704,Galactus_22625,Tick,355,255,100,0,126600,127100,-7086,-12952714,-262714,OK
16.034704,Fibar_91810,Tick,38,69,-31,31,126600,127100,2734,40866,47066,OK
16.230168,JankyTraders_4444,Tick,66,40,26,-20,126600,127100,2725,-770925,-13525,OK
16.230168,BurntSushi_35107,Tick,80,30,50,-50,126600,127100,1673,-12673,-22673,OK
16.230168,Galactus_22625,Tick,355,255,100,-1,126600,127100,-7086,-12825914,-263014,OK
16.230168,Fibar_91810,Tick,38,69,-31,31,126600,127100,2734,40866,47066,OK
16.494576,JankyTraders_4444,Tick,66,40,26,-20,126900,126500,2725,-770925,-6725,OK
16.494576,BurntSushi_35107,Tick,80,30,50,-50,126900,126500,1673,-12673,-2673,OK
16.494576,Galactus_22625,Tick,355,282,73,-2,126900,126500,-7429,-9272471,-276371,OK
16.494576,Fibar_91810,Tick,38,69,-31,31,126900,126500,2734,40866,34666,OK
16.708147,JankyTraders_4444,Tick,66,40,26,-20,126900,126500,2725,-770925,-6725,OK
16.708147,BurntSushi_35107,Tick,80,30,50,-50,126900,126500,1673,-12673,-2673,OK
16.708147,Galactus_22625,Tick,355,282,73,-3,126900,126500,-7429,-9146071,-276471,OK
16.708147,Fibar_91810,Tick,38,69,-31,31,126900,126500,2734,40866,34666,OK
17.028575,JankyTraders_4444,Tick,66,40,26,-20,126900,126500,2725,-770925,-6725,OK
17.028575,BurntSushi_35107,Tick,80,30,50,-50,126900,126500,1673,-12673,-2673,OK
17.028575,Galactus_22625,Tick,355,282,73,-4,126900,126500,-7429,-9019571,-276471,OK
17.028575,Fibar_91810,Tick,38,69,-31,31,126900,126500,2734,40866,34666,OK
17.270727,JankyTraders_4444,Tick,66,60,6,0,126600,126400,3231,-769431,-9831,OK
17.270727,BurntSushi_35107,Tick,80,30,50,-50,126600,126400,1673,-12673,-2673,OK
17.270727,Galactus_22625,Tick,355,293,62,-5,126600,126400,-7150,-7500850,-283650,OK
17.270727,Fibar_91810,Tick,38,69,-31,31,126600,126400,2734,40866,34666,OK
17.541310,JankyTraders_4444,Tick,66,60,6,0,126600,126400,3231,-769431,-9831,OK
17.541310,BurntSushi_35107,Tick,80,30,50,-50,126600,126400,1673,-12673,-2673,OK
17.541310,Galactus_22625,Tick,355,293,62,-6,126600,126400,-7150,-7374450,-283650,OK
17.541310,Fibar_91810,Tick,38,69,-31,31,126600,126400,2734,40866,34666,OK
17.771307,JankyTraders_4444,Tick,66,60,6,0,126400,126400,3231,-769431,-11031,OK
17.771307,BurntSushi_35107,Tick,90,30,60,-60,126400,126400,1547,-12547,-12547,OK
17.771307,Galactus_22625,Tick,355,328,27,-7,126400,126400,-7213,-2823987,-295987,OK
17.771307,Fibar_91810,Tick,38,69,-31,31,126400,126400,2734,40866,40866,OK
17.993622,JankyTraders_4444,Tick,66,60,6,0,126400,126400,3231,-769431,-11031,OK
17.993622,BurntSushi_35107,Tick,90,30,60,-60,126400,126400,1547,-12547,-12547,OK
17.993622,Galactus_22625,Tick,355,328,27,-8,126400,126400,-7213,-2697487,-295887,OK
17.993622,Fibar_91810,Tick,38,69,-31,31,126400,126400,2734,40866,40866,OK
18.282250,JankyTraders_4444,Tick,66,60,6,0,126700,126400,3231,-769431,-9831,OK
18.282250,BurntSushi_35107,Tick,100,30,70,-70,126700,126400,1420,-14420,-420,OK
18.282250,Galactus_22625,Tick,355,368,-13,-9,126700,126400,-7340,2497140,-286260,OK
18.282250,Fibar_91810,Tick,38,69,-31,31,126700,126400,2734,40866,34666,OK
18.512347,JankyTraders_4444,Tick,66,60,6,0,126700,126400,3231,-769431,-9831,OK
18.512347,BurntSushi_35107,Tick,110,30,80,-80,126700,126400,1673,-15673,327,OK
18.512347,Galactus_22625,Tick,355,378,-23,-8,126700,126400,-7467,3637467,-285533,OK
18.512347,Fibar_91810,Tick,38,69,-31,31,126700,126400,2734,40866,34666,OK
18.724139,JankyTraders_4444,Tick,66,60,6,0,126700,126400,3231,-769431,-9831,OK
18.724139,BurntSushi_35107,Tick,120,30,90,-90,126700,126400,1926,-17926,74,OK
18.724139,Galactus_22625,Tick,355,378,-23,-7,126700,126400,-7467,3510667,-285933,OK
