Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
5.755287,ArtifactsUnion_11234,Tick,0,0,0,0,140600,140400,0,0,0,OK
5.992707,SJTU_519030,Tick,13,33,-20,20,140600,140400,-647,-1953,-5953,OK
5.992707,TradeGPT_42,Tick,0,0,0,0,140600,140400,0,0,0,OK
5.992707,jgia_53550,Tick,0,99,-99,99,140600,140400,-1395,34395,14595,OK
5.992707,nb_933756,Tick,0,65,-65,65,140600,140400,647,8553,-4447,OK
5.992707,Shara_160601,Tick,33,0,33,-33,140600,140400,929,-17429,-10829,OK
5.992707,Galactus_22625,Tick,54,100,-46,46,140600,140400,-2168,45468,36268,OK
5.992707,ArtifactsUnion_11234,Tick,0,0,0,0,140600,140400,0,0,0,OK
6.271858,SJTU_519030,Tick,13,33,-20,20,140700,140400,-647,-1953,-7573,OK
6.271858,TradeGPT_42,Tick,0,0,0,0,140700,140400,0,0,0,OK
6.271858,jgia_53550,Tick,0,99,-99,99,140700,140400,-1395,34395,6576,OK
6.271858,nb_933756,Tick,0,65,-65,65,140700,140400,647,8553,-9712,OK
6.271858,Shara_160601,Tick,33,0,33,-33,140700,140400,929,-17429,-8156,OK
6.271858,Galactus_22625,Tick,54,152,-98,46,140700,140400,-2900,7362600,34262,OK
6.271858,ArtifactsUnion_11234,Tick,0,0,0,0,140700,140400,0,0,0,OK
6.46906,SJTU_519030,Tick,13,43,-30,30,140400,140400,-787,-2813,-2813,OK
6.46906,TradeGPT_42,Tick,0,0,0,0,140400,140400,0,0,0,OK
6.46906,jgia_53550,Tick,0,99,-99,99,140400,140400,-1395,34395,34395,OK
6.46906,nb_933756,Tick,0,65,-65,65,140400,140400,647,8553,8553,OK
6.46906,Shara_160601,Tick,33,0,33,-33,140400,140400,929,-17429,-17429,OK
6.46906,Galactus_22625,Tick,64,152,-88,49,140400,140400,-2619,5536819,61219,OK
6.46906,ArtifactsUnion_11234,Tick,0,0,0,0,140400,140400,0,0,0,OK
6.704846,SJTU_519030,Tick,13,43,-30,30,140400,140400,-787,-2813,-2813,OK
6.704846,TradeGPT_42,Tick,0,0,0,0,140400,140400,0,0,0,OK
6.704846,jgia_53550,Tick,0,99,-99,99,140400,140400,-1395,34395,34395,OK
6.704846,nb_933756,Tick,0,65,-65,65,140400,140400,647,8553,8553,OK
6.704846,Shara_160601,Tick,33,0,33,-33,140400,140400,929,-17429,-17429,OK
6.704846,Galactus_22625,Tick,64,152,-88,52,140400,140400,-2619,5115319,60919,OK
6.704846,ArtifactsUnion_11234,Tick,0,0,0,0,140400,140400,0,0,0,OK
7.028498,SJTU_519030,Tick,13,43,-30,30,140400,140400,-787,-2813,-2813,OK
7.028498,TradeGPT_42,Tick,0,0,0,0,140400,140400,0,0,0,OK
7.028498,jgia_53550,Tick,0,99,-99,99,140400,140400,-1395,34395,34395,OK
7.028498,nb_933756,Tick,0,65,-65,65,140400,140400,647,8553,8553,OK
7.028498,Shara_160601,Tick,33,0,33,-33,140400,140400,929,-17429,-17429,OK
7.028498,Galactus_22625,Tick,108,152,-44,55,140400,140400,-3237,-1483163,61237,OK
7.028498,ArtifactsUnion_11234,Tick,0,0,0,0,140400,140400,0,0,0,OK
7.276235,SJTU_519030,Tick,13,43,-30,30,140400,140400,-787,-2813,-2813,OK
7.276235,TradeGPT_42,Tick,0,0,0,0,140400,140400,0,0,0,OK
7.276235,jgia_53550,Tick,0,99,-99,99,140400,140400,-1395,34395,34395,OK
7.276235,nb_933756,Tick,0,65,-65,65,140400,140400,647,8553,8553,OK
7.276235,Shara_160601,Tick,33,0,33,-33,140400,140400,929,-17429,-17429,OK
7.276235,Galactus_22625,Tick,108,152,-44,52,140400,140400,-3237,-1062263,60937,OK
7.276235,ArtifactsUnion_11234,Tick,0,0,0,0,140400,140400,0,0,0,OK
7.477233,SJTU_519030,Tick,13,43,-30,30,140400,140400,-787,-2813,-2813,OK
7.477233,TradeGPT_42,Tick,0,0,0,0,140400,140400,0,0,0,OK
7.477233,jgia_53550,Tick,0,99,-99,99,140400,140400,-1395,34395,34395,OK
7.477233,nb_933756,Tick,0,65,-65,65,140400,140400,647,8553,8553,OK
7.477233,Shara_160601,Tick,33,0,33,-33,140400,140400,929,-17429,-17429,OK
7.477233,Galactus_22625,Tick,108,152,-44,49,140400,140400,-3237,-641363,60637,OK
7.477233,ArtifactsUnion_11234,Tick,0,0,0,0,140400,140400,0,0,0,OK
7.754364,SJTU_519030,Tick,13,43,-30,30,140000,140400,-787,-2813,5617,OK
7.754364,TradeGPT_42,Tick,0,0,0,0,140000,140400,0,0,0,OK
7.754364,jgia_53550,Tick,80,99,-19,19,140000,140400,-2515,56215,61554,OK
7.754364,nb_933756,Tick,48,65,-17,17,140000,140400,-27,4427,9204,OK
7.754364,Shara_160601,Tick,33,0,33,-33,140000,140400,929,-17429,-26702,OK
7.754364,Galactus_22625,Tick,126,152,-26,46,140000,140400,-3490,-2747410,67896,OK
7.754364,ArtifactsUnion_11234,Tick,0,0,0,0,140000,140400,0,0,0,OK
8.016137,SJTU_519030,Tick,13,43,-30,30,140000,140400,-787,-2813,5617,OK
8.016137,TradeGPT_42,Tick,0,0,0,0,140000,140400,0,0,0,OK
8.016137,jgia_53550,Tick,80,99,-19,19,140000,140400,-2515,56215,61554,OK
8.016137,nb_933756,Tick,48,65,-17,17,140000,140400,-27,4427,9204,OK
8.016137,Shara_160601,Tick,33,0,33,-33,140000,140400,929,-17429,-26702,OK
8.016137,Galactus_22625,Tick,126,152,-26,43,140000,140400,-3490,-2326510,67596,OK
8.016137,ArtifactsUnion_11234,Tick,0,0,0,0,140000,140400,0,0,0,OK
8.207752,SJTU_519030,Tick,13,43,-30,30,140600,140400,-787,-2813,-8813,OK
8.207752,TradeGPT_42,Tick,0,0,0,0,140600,140400,0,0,0,OK
8.207752,jgia_53550,Tick,80,99,-19,19,140600,140400,-2515,56215,52415,OK
8.207752,nb_933756,Tick,48,65,-17,17,140600,140400,-27,4427,1027,OK
8.207752,Shara_160601,Tick,33,0,33,-33,140600,140400,929,-17429,-10829,OK
8.207752,Galactus_22625,Tick,126,154,-28,40,140600,140400,-3518,-1624382,54818,OK
8.207752,ArtifactsUnion_11234,Tick,0,0,0,0,140600,140400,0,0,0,OK
8.502378,SJTU_519030,Tick,13,43,-30,30,140600,140400,-787,-2813,-8813,OK
8.502378,TradeGPT_42,Tick,0,0,0,0,140600,140400,0,0,0,OK
8.502378,jgia_53550,Tick,80,99,-19,19,140600,140400,-2515,56215,52415,OK
8.502378,nb_933756,Tick,48,65,-17,17,140600,140400,-27,4427,1027,OK
8.502378,Shara_160601,Tick,33,0,33,-33,140600,140400,929,-17429,-10829,OK
8.502378,Galactus_22625,Tick,126,154,-28,37,140600,140400,-3518,-1203482,54518,OK
8.502378,ArtifactsUnion_11234,Tick,0,0,0,0,140600,140400,0,0,0,OK
8.788589,SJTU_519030,Tick,13,43,-30,30,140600,140400,-787,-2813,-8813,OK
8.788589,TradeGPT_42,Tick,0,0,0,0,140600,140400,0,0,0,OK
8.788589,jgia_53550,Tick,80,99,-19,19,140600,140400,-2515,56215,52415,OK
8.788589,nb_933756,Tick,48,65,-17,17,140600,140400,-27,4427,1027,OK
8.788589,Shara_160601,Tick,33,0,33,-33,140600,140400,929,-17429,-10829,OK
8.788589,Galactus_22625,Tick,126,154,-28,34,140600,140400,-3518,-782582,54218,OK
8.788589,ArtifactsUnion_11234,Tick,0,0,0,0,140600,140400,0,0,0,OK
8.970995,SJTU_519030,Tick,13,43,-30,30,140600,140400,-787,-2813,-8813,OK
8.970995,TradeGPT_42,Tick,0,0,0,0,140600,140400,0,0,0,OK
8.970995,jgia_53550,Tick,80,99,-19,19,140600,140400,-2515,56215,52415,OK
8.970995,nb_933756,Tick,48,65,-17,17,140600,140400,-27,4427,1027,OK
8.970995,Shara_160601,Tick,33,0,33,-33,140600,140400,929,-17429,-10829,OK
8.970995,Galactus_22625,Tick,126,154,-28,31,140600,140400,-3518,-361682,53918,OK
8.970995,ArtifactsUnion_11234,Tick,0,0,0,0,140600,140400,0,0,0,OK
9.237364,SJTU_519030,Tick,13,43,-30,30,140600,140400,-787,-2813,-8813,OK
9.237364,TradeGPT_42,Tick,0,0,0,0,140600,140400,0,0,0,OK
9.237364,jgia_53550,Tick,80,99,-19,19,140600,140400,-2515,56215,52415,OK
9.237364,nb_933756,Tick,48,65,-17,17,140600,140400,-27,4427,1027,OK
9.237364,Shara_160601,Tick,33,0,33,-33,140600,140400,929,-17429,-10829,OK
9.237364,Galactus_22625,Tick,126,154,-28,28,140600,140400,-3518,59218,53618,OK
9.237364,ArtifactsUnion_11234,Tick,0,0,0,0,140600,140400,0,0,0,OK
9.515521,SJTU_519030,Tick,13,43,-30,30,140300,140400,-787,-2813,187,OK
9.515521,TradeGPT_42,Tick,0,0,0,0,140300,140400,0,0,0,OK
9.515521,jgia_53550,Tick,80,99,-19,19,140300,140400,-2515,56215,58115,OK
9.515521,nb_933756,Tick,48,65,-17,17,140300,140400,-27,4427,6127,OK
9.515521,Shara_160601,Tick,33,0,33,-33,140300,140400,929,-17429,-20729,OK
9.515521,Galactus_22625,Tick,126,154,-28,28,140300,140400,-3518,59218,62018,OK
9.515521,ArtifactsUnion_11234,Tick,0,0,0,0,140300,140400,0,0,0,OK
9.70248,SJTU_519030,Tick,13,43,-30,30,140300,140400,-787,-2813,187,OK
9.70248,TradeGPT_42,Tick,0,0,0,0,140300,140400,0,0,0,OK
9.70248,jgia_53550,Tick,80,99,-19,19,140300,140400,-2515,56215,58115,OK
9.70248,nb_933756,Tick,48,65,-17,17,140300,140400,-27,4427,6127,OK
9.70248,Shara_160601,Tick,33,0,33,-33,140300,140400,929,-17429,-20729,OK
9.70248,Galactus_22625,Tick,126,154,-28,28,140300,140400,-3518,59218,62018,OK
9.70248,ArtifactsUnion_11234,Tick,0,0,0,0,140300,140400,0,0,0,OK
9.968529,SJTU_519030,Tick,13,43,-30,30,140300,140400,-787,-2813,187,OK
9.968529,TradeGPT_42,Tick,0,0,0,0,140300,140400,0,0,0,OK
9.968529,jgia_53550,Tick,80,99,-19,19,140300,140400,-2515,56215,58115,OK
9.968529,nb_933756,Tick,48,65,-17,17,140300,140400,-27,4427,6127,OK
9.968529,Shara_160601,Tick,33,0,33,-33,140300,140400,929,-17429,-20729,OK
9.968529,Galactus_22625,Tick,126,154,-28,28,140300,140400,-3518,59218,62018,OK
9.968529,ArtifactsUnion_11234,Tick,0,0,0,0,140300,140400,0,0,0,OK
10.29032,SJTU_519030,Tick,13,43,-30,30,140300,140400,-787,-2813,187,OK
10.29032,TradeGPT_42,Tick,0,0,0,0,140300,140400,0,0,0,OK
10.29032,jgia_53550,Tick,80,99,-19,19,140300,140400,-2515,56215,58115,OK
10.29032,nb_933756,Tick,48,65,-17,17,140300,140400,-27,4427,6127,OK
10.29032,Shara_160601,Tick,33,0,33,-33,140300,140400,929,-17429,-20729,OK
10.29032,Galactus_22625,Tick,126,154,-28,28,140300,140400,-3518,59218,62018,OK
10.29032,ArtifactsUnion_11234,Tick,0,0,0,0,140300,140400,0,0,0,OK
10.517476,SJTU_519030,Tick,13,43,-30,30,140800,140500,-787,-2813,-11243,OK
10.517476,TradeGPT_42,Tick,0,0,0,0,140800,140500,0,0,0,OK
10.517476,jgia_53550,Tick,80,129,-49,49,140800,140500,-2937,64647,50878,OK
10.517476,nb_933756,Tick,48,65,-17,17,140800,140500,-27,4427,-350,OK
10.517476,Shara_160601,Tick,33,0,33,-33,140800,140500,929,-17429,-8156,OK
10.517476,Galactus_22625,Tick,126,154,-28,28,140800,140500,-3518,59218,51350,OK
10.517476,ArtifactsUnion_11234,Tick,0,0,0,0,140800,140500,0,0,0,OK
10.776218,SJTU_519030,Tick,13,43,-30,30,140800,140500,-787,-2813,-11243,OK
10.776218,TradeGPT_42,Tick,0,0,0,0,140800,140500,0,0,0,OK
10.776218,jgia_53550,Tick,80,129,-49,49,140800,140500,-2937,64647,50878,OK
10.776218,nb_933756,Tick,48,65,-17,17,140800,140500,-27,4427,-350,OK
10.776218,Shara_160601,Tick,33,0,33,-33,140800,140500,929,-17429,-8156,OK
10.776218,Galactus_22625,Tick,126,154,-28,28,140800,140500,-3518,59218,51350,OK
10.776218,ArtifactsUnion_11234,Tick,0,0,0,0,140800,140500,0,0,0,OK
10.956293,SJTU_519030,Tick,13,43,-30,30,140800,140500,-787,-2813,-11243,OK
10.956293,TradeGPT_42,Tick,0,0,0,0,140800,140500,0,0,0,OK
10.956293,jgia_53550,Tick,80,129,-49,49,140800,140500,-2937,64647,50878,OK
10.956293,nb_933756,Tick,48,65,-17,17,140800,140500,-27,4427,-350,OK
10.956293,Shara_160601,Tick,33,0,33,-33,140800,140500,929,-17429,-8156,OK
10.956293,Galactus_22625,Tick,126,154,-28,28,140800,140500,-3518,59218,51350,OK
10.956293,ArtifactsUnion_11234,Tick,0,0,0,0,140800,140500,0,0,0,OK
11.251042,SJTU_519030,Tick,13,43,-30,30,140800,140500,-787,-2813,-11243,OK
11.251042,TradeGPT_42,Tick,0,0,0,0,140800,140500,0,0,0,OK
11.251042,jgia_53550,Tick,80,129,-49,49,140800,140500,-2937,64647,50878,OK
11.251042,nb_933756,Tick,48,65,-17,17,140800,140500,-27,4427,-350,OK
11.251042,Shara_160601,Tick,33,0,33,-33,140800,140500,929,-17429,-8156,OK
11.251042,Galactus_22625,Tick,126,154,-28,28,140800,140500,-3518,59218,51350,OK
11.251042,ArtifactsUnion_11234,Tick,0,0,0,0,140800,140500,0,0,0,OK
